,Open,High,Low,Close,Volume,Datetime
2024-01-24 14:30:00,194.0743,194.4229,194.0245,194.3134,1208079,2024-01-24 14:30:00
2024-01-24 14:45:00,194.3035,194.4810,194.0594,194.1740,986256,2024-01-24 14:45:00
2024-01-24 15:00:00,194.1740,194.3931,193.8751,193.9349,1388141,2024-01-24 15:00:00
2024-01-24 15:15:00,193.9448,194.0594,193.8153,193.9216,1163470,2024-01-24 15:15:00
2024-01-24 15:30:00,193.9248,194.3632,193.8651,194.2935,1330033,2024-01-24 15:30:00
2024-01-24 15:45:00,194.3035,194.3334,193.6061,193.7755,3624972,2024-01-24 15:45:00
2024-01-24 16:00:00,193.7655,194.4801,193.1678,193.2624,15519573,2024-01-24 16:00:00
2024-01-24 16:15:00,193.7655,193.7655,193.1977,193.3820,26645,2024-01-24 16:15:00
2024-01-24 16:30:00,193.3770,193.6061,193.3072,193.4866,20395,2024-01-24 16:30:00
2024-01-24 16:45:00,193.4866,193.7655,193.3770,193.4766,25246,2024-01-24 16:45:00
2024-01-24 17:00:00,193.5065,197.3554,193.3072,193.3670,13985,2024-01-24 17:00:00
2024-01-24 17:15:00,193.3770,193.7655,193.3172,193.3720,32827,2024-01-24 17:15:00
2024-01-24 17:30:00,193.3670,193.4069,193.3072,193.3072,5762,2024-01-24 17:30:00
2024-01-24 17:45:00,193.3371,193.3670,193.2873,193.3172,7445,2024-01-24 17:45:00
2024-01-24 18:00:00,193.3371,193.3670,193.1877,193.2724,11270,2024-01-24 18:00:00
2024-01-24 18:15:00,193.2475,193.3471,193.1080,193.1379,5067,2024-01-24 18:15:00
2024-01-24 18:30:00,193.1469,193.2574,193.0681,193.1777,9684,2024-01-24 18:30:00
2024-01-24 18:45:00,193.2574,193.3670,193.1777,193.2774,8433,2024-01-24 18:45:00
2024-01-24 19:00:00,193.1877,193.4168,193.1678,193.2624,5349,2024-01-24 19:00:00
2024-01-24 19:15:00,193.2624,193.2674,193.1678,193.2525,3819,2024-01-24 19:15:00
2024-01-24 19:30:00,193.2375,193.3072,193.2176,193.2375,6425,2024-01-24 19:30:00
2024-01-24 19:45:00,193.2275,193.3072,193.1678,193.1777,12340,2024-01-24 19:45:00
2024-01-25 04:00:00,193.5663,193.5663,192.8789,192.9486,11294,2024-01-25 04:00:00
2024-01-25 04:15:00,192.9785,193.0383,192.6697,192.6697,8517,2024-01-25 04:15:00
2024-01-25 04:30:00,192.6995,192.8888,192.6697,192.7892,10499,2024-01-25 04:30:00
2024-01-25 04:45:00,192.7892,193.0582,192.7693,192.8789,6603,2024-01-25 04:45:00
2024-01-25 05:00:00,192.8789,192.9187,192.7693,192.8789,8198,2024-01-25 05:00:00
2024-01-25 05:15:00,192.8689,192.9885,192.8390,192.8988,4055,2024-01-25 05:15:00
2024-01-25 05:30:00,192.8988,192.9486,192.8689,192.9287,3055,2024-01-25 05:30:00
2024-01-25 05:45:00,192.9287,192.9486,192.8689,192.8789,2114,2024-01-25 05:45:00
2024-01-25 06:00:00,192.8988,192.9486,192.8789,192.8888,1853,2024-01-25 06:00:00
2024-01-25 06:15:00,192.8789,192.8888,192.7892,192.8789,4288,2024-01-25 06:15:00
2024-01-25 06:30:00,192.8390,193.0582,192.8191,192.8988,11747,2024-01-25 06:30:00
2024-01-25 06:45:00,192.8888,193.2674,192.8888,193.2574,7590,2024-01-25 06:45:00
2024-01-25 07:00:00,193.2076,193.7655,193.1279,193.3670,27398,2024-01-25 07:00:00
2024-01-25 07:15:00,193.3272,193.5165,193.1877,193.4268,20569,2024-01-25 07:15:00
2024-01-25 07:30:00,193.4069,193.4268,193.3172,193.3969,8666,2024-01-25 07:30:00
2024-01-25 07:45:00,193.4168,193.4866,193.1478,193.2076,11139,2024-01-25 07:45:00
2024-01-25 08:00:00,193.5663,193.7655,192.6317,193.0881,77243,2024-01-25 08:00:00
2024-01-25 08:15:00,193.0975,193.5663,193.0975,193.3471,29469,2024-01-25 08:15:00
2024-01-25 08:30:00,193.3471,194.2636,193.0681,194.2138,146894,2024-01-25 08:30:00
2024-01-25 08:45:00,194.2238,194.3533,194.0644,194.2238,53071,2024-01-25 08:45:00
2024-01-25 09:00:00,194.2437,194.3632,193.7655,194.3234,55952,2024-01-25 09:00:00
2024-01-25 09:15:00,194.3184,195.5786,193.7157,194.4629,132220,2024-01-25 09:15:00
2024-01-25 09:30:00,194.4828,194.9012,193.9551,194.0544,3492309,2024-01-25 09:30:00
2024-01-25 09:45:00,194.0494,194.3891,193.9747,194.0744,1851000,2024-01-25 09:45:00
2024-01-25 10:00:00,194.0843,194.4529,193.8950,194.3856,1669596,2024-01-25 10:00:00
2024-01-25 10:15:00,194.3931,194.6521,194.3533,194.6173,1448662,2024-01-25 10:15:00
2024-01-25 10:30:00,194.6223,194.8813,194.4031,194.8614,2021692,2024-01-25 10:30:00
2024-01-25 10:45:00,194.8663,194.8912,194.5465,194.7320,1535278,2024-01-25 10:45:00
2024-01-25 11:00:00,194.7418,194.8614,194.4230,194.7418,1241706,2024-01-25 11:00:00
2024-01-25 11:15:00,194.7518,195.1303,194.6920,195.1004,1423717,2024-01-25 11:15:00
2024-01-25 11:30:00,195.1004,195.2300,194.6703,195.2101,1139624,2024-01-25 11:30:00
2024-01-25 11:45:00,195.2100,195.5263,195.0855,195.2180,2098970,2024-01-25 11:45:00
2024-01-25 12:00:00,195.2200,195.3156,194.7916,195.0443,1342954,2024-01-25 12:00:00
2024-01-25 12:15:00,195.0506,195.2499,194.9909,195.0008,1284376,2024-01-25 12:15:00
2024-01-25 12:30:00,195.0108,195.0706,194.8016,195.0556,1029272,2024-01-25 12:30:00
2024-01-25 12:45:00,195.0506,195.1303,194.8713,195.0656,870271,2024-01-25 12:45:00
2024-01-25 13:00:00,195.0656,195.2174,194.4728,194.4827,2130493,2024-01-25 13:00:00
2024-01-25 13:15:00,194.4728,194.4828,193.3670,193.9747,3762776,2024-01-25 13:15:00
2024-01-25 13:30:00,193.9697,194.0245,193.6161,193.9199,1416413,2024-01-25 13:30:00
2024-01-25 13:45:00,193.9199,194.1989,193.3172,193.3919,1566915,2024-01-25 13:45:00
2024-01-25 14:00:00,193.3869,193.3869,193.0200,193.1977,1635835,2024-01-25 14:00:00
2024-01-25 14:15:00,193.1977,193.3341,193.0383,193.1788,1167314,2024-01-25 14:15:00
2024-01-25 14:30:00,193.1827,193.2774,192.5501,192.6099,1591766,2024-01-25 14:30:00
2024-01-25 14:45:00,192.5999,192.8689,192.3832,192.8291,1310278,2024-01-25 14:45:00
2024-01-25 15:00:00,192.8191,193.3272,192.7195,193.0980,1245977,2024-01-25 15:00:00
2024-01-25 15:15:00,193.0980,193.3969,193.0542,193.1214,1056459,2024-01-25 15:15:00
2024-01-25 15:30:00,193.1229,193.5762,193.0681,193.1180,1454956,2024-01-25 15:30:00
2024-01-25 15:45:00,193.1130,193.4666,193.0283,193.4567,3576733,2024-01-25 15:45:00
2024-01-25 16:00:00,193.3172,193.8153,183.2454,193.6161,14581350,2024-01-25 16:00:00
2024-01-25 16:15:00,193.4368,193.7456,193.4368,193.6460,66172,2024-01-25 16:15:00
2024-01-25 16:30:00,193.6460,193.7555,193.4368,193.6858,61589,2024-01-25 16:30:00
2024-01-25 16:45:00,193.7232,193.7257,193.4666,193.5563,13649,2024-01-25 16:45:00
2024-01-25 17:00:00,193.4666,193.6460,193.3172,193.3371,7182,2024-01-25 17:00:00
2024-01-25 17:15:00,193.3471,193.4915,193.3172,193.3670,9303,2024-01-25 17:15:00
2024-01-25 17:30:00,193.3670,193.4666,193.3172,193.4118,7177,2024-01-25 17:30:00
2024-01-25 17:45:00,193.4118,193.4666,193.1478,193.3072,98719,2024-01-25 17:45:00
2024-01-25 18:00:00,193.3172,193.4666,193.0781,193.1180,9928,2024-01-25 18:00:00
2024-01-25 18:15:00,193.2375,193.4368,193.0681,193.0681,25395,2024-01-25 18:15:00
2024-01-25 18:30:00,193.1478,193.3670,192.9984,193.0283,10548,2024-01-25 18:30:00
2024-01-25 18:45:00,193.3172,193.3770,193.0183,193.2873,7532,2024-01-25 18:45:00
2024-01-25 19:00:00,193.2774,193.4069,193.2176,193.2674,6619,2024-01-25 19:00:00
2024-01-25 19:15:00,193.2973,193.3371,193.0681,193.1777,6952,2024-01-25 19:15:00
2024-01-25 19:30:00,193.1877,193.4168,193.1678,193.3521,8638,2024-01-25 19:30:00
2024-01-25 19:45:00,193.3571,193.4368,193.1180,193.4368,22545,2024-01-25 19:45:00
2024-01-26 04:00:00,192.9088,192.9088,192.3309,192.5003,7879,2024-01-26 04:00:00
2024-01-26 04:15:00,192.5103,192.9586,192.5003,192.8390,13461,2024-01-26 04:15:00
2024-01-26 04:30:00,192.8490,193.1578,192.7792,193.1379,7793,2024-01-26 04:30:00
2024-01-26 04:45:00,193.1678,193.2375,193.0980,193.1578,11262,2024-01-26 04:45:00
2024-01-26 05:00:00,193.1578,193.3670,193.1578,193.2973,16671,2024-01-26 05:00:00
2024-01-26 05:15:00,193.2973,193.4666,193.2873,193.4069,2734,2024-01-26 05:15:00
2024-01-26 05:30:00,193.3670,193.4069,193.2275,193.3969,2222,2024-01-26 05:30:00
2024-01-26 05:45:00,193.3969,193.5264,193.1977,193.2674,4004,2024-01-26 05:45:00
2024-01-26 06:00:00,193.2873,193.4168,193.1977,193.1977,4889,2024-01-26 06:00:00
2024-01-26 06:15:00,193.1777,193.4168,193.0582,193.4168,5713,2024-01-26 06:15:00
2024-01-26 06:30:00,193.4268,193.5663,193.3670,193.4069,18510,2024-01-26 06:30:00
2024-01-26 06:45:00,193.4567,193.6260,193.3969,193.6161,5285,2024-01-26 06:45:00
2024-01-26 07:00:00,193.6161,193.7157,193.4666,193.5663,18334,2024-01-26 07:00:00
2024-01-26 07:15:00,193.5762,193.7854,193.5663,193.6858,12324,2024-01-26 07:15:00
2024-01-26 07:30:00,193.6858,193.9648,193.6360,193.8452,18024,2024-01-26 07:30:00
2024-01-26 07:45:00,193.7954,193.8452,193.6758,193.8153,12576,2024-01-26 07:45:00
2024-01-26 08:00:00,193.7157,193.9648,192.2413,193.6360,50206,2024-01-26 08:00:00
2024-01-26 08:15:00,193.6659,193.9648,193.6460,193.8851,43407,2024-01-26 08:15:00
2024-01-26 08:30:00,193.8950,194.1240,193.5463,193.9648,96518,2024-01-26 08:30:00
2024-01-26 08:45:00,193.9249,194.0146,193.5165,193.6260,66190,2024-01-26 08:45:00
2024-01-26 09:00:00,193.6260,193.6659,193.3172,193.3272,58651,2024-01-26 09:00:00
2024-01-26 09:15:00,193.3272,193.5663,193.0681,193.4965,101324,2024-01-26 09:15:00
2024-01-26 09:30:00,193.5364,193.8078,193.0582,193.3072,2750510,2024-01-26 09:30:00
2024-01-26 09:45:00,193.3072,193.9149,193.0183,193.8801,1992212,2024-01-26 09:45:00
2024-01-26 10:00:00,193.9050,194.0245,193.5463,193.7755,1580635,2024-01-26 10:00:00
2024-01-26 10:15:00,193.7655,193.9598,193.4567,193.9498,1295401,2024-01-26 10:15:00
2024-01-26 10:30:00,193.9548,194.0096,193.6758,193.7306,1183173,2024-01-26 10:30:00
2024-01-26 10:45:00,193.7306,193.8601,193.6260,193.7904,1001727,2024-01-26 10:45:00
2024-01-26 11:00:00,193.7854,193.8352,193.6360,193.6709,1001293,2024-01-26 11:00:00
2024-01-26 11:15:00,193.6757,193.8303,193.6460,193.6559,678974,2024-01-26 11:15:00
2024-01-26 11:30:00,193.6659,193.7406,193.1777,193.2375,977732,2024-01-26 11:30:00
2024-01-26 11:45:00,193.2475,193.4467,193.1877,193.3073,1022078,2024-01-26 11:45:00
2024-01-26 12:00:00,193.3072,193.3072,192.8689,193.0731,995810,2024-01-26 12:00:00
2024-01-26 12:15:00,193.0781,193.3471,192.9735,192.9885,736311,2024-01-26 12:15:00
2024-01-26 12:30:00,192.9686,192.9785,192.1018,192.1616,1806172,2024-01-26 12:30:00
2024-01-26 12:45:00,192.1616,192.2014,191.7332,191.7410,2202245,2024-01-26 12:45:00
2024-01-26 13:00:00,191.7332,191.9823,191.5439,191.7741,1229324,2024-01-26 13:00:00
2024-01-26 13:15:00,191.7787,192.0321,191.6884,191.9325,909643,2024-01-26 13:15:00
2024-01-26 13:30:00,191.9325,192.0022,191.5838,191.5838,947119,2024-01-26 13:30:00
2024-01-26 13:45:00,191.5838,191.7482,191.5439,191.7242,939637,2024-01-26 13:45:00
2024-01-26 14:00:00,191.7282,191.9225,191.6834,191.6834,805860,2024-01-26 14:00:00
2024-01-26 14:15:00,191.6934,191.8080,191.6137,191.7483,682583,2024-01-26 14:15:00
2024-01-26 14:30:00,191.7531,192.0919,191.6435,192.0919,728205,2024-01-26 14:30:00
2024-01-26 14:45:00,192.0968,192.2413,192.0072,192.1815,892877,2024-01-26 14:45:00
2024-01-26 15:00:00,192.1915,192.2463,192.0022,192.1516,815602,2024-01-26 15:00:00
2024-01-26 15:15:00,192.1418,192.1915,191.6137,191.6983,1030646,2024-01-26 15:15:00
2024-01-26 15:30:00,191.6983,191.7432,191.3073,191.3746,1781662,2024-01-26 15:30:00
2024-01-26 15:45:00,191.3845,191.8627,191.2152,191.6934,5128842,2024-01-26 15:45:00
2024-01-26 16:00:00,191.6934,191.7232,191.2650,191.5639,14295451,2024-01-26 16:00:00
2024-01-26 16:15:00,191.6934,191.8279,191.4642,191.5987,93377,2024-01-26 16:15:00
2024-01-26 16:30:00,191.5738,191.6934,191.4742,191.5688,103886,2024-01-26 16:30:00
2024-01-26 16:45:00,191.5539,201.6497,191.4294,191.5439,47587,2024-01-26 16:45:00
2024-01-26 17:00:00,191.5240,196.1465,191.4742,191.4941,21010,2024-01-26 17:00:00
2024-01-26 17:15:00,191.4941,191.5738,191.3945,191.5489,8333,2024-01-26 17:15:00
2024-01-26 17:30:00,191.5489,191.5738,191.4742,191.5091,7708,2024-01-26 17:30:00
2024-01-26 17:45:00,191.4842,191.5738,191.4742,191.5041,8808,2024-01-26 17:45:00
2024-01-26 18:00:00,191.4991,191.5539,191.4842,191.4941,14839,2024-01-26 18:00:00
2024-01-26 18:15:00,191.5041,191.5140,191.4244,191.5041,2362,2024-01-26 18:15:00
2024-01-26 18:30:00,191.4941,191.5639,191.3347,191.4144,5974,2024-01-26 18:30:00
2024-01-26 18:45:00,191.4144,191.4941,191.3746,191.4642,4014,2024-01-26 18:45:00
2024-01-26 19:00:00,191.4343,191.5240,191.4045,191.4493,3870,2024-01-26 19:00:00
2024-01-26 19:15:00,191.4443,191.5738,191.4244,191.5738,7212,2024-01-26 19:15:00
2024-01-26 19:30:00,191.5738,191.5738,191.4842,191.5340,2708,2024-01-26 19:30:00
2024-01-26 19:45:00,191.5340,191.5937,191.4443,191.5534,11565,2024-01-26 19:45:00
2024-01-29 04:00:00,191.4742,192.2612,191.3746,191.5838,19443,2024-01-29 04:00:00
2024-01-29 04:15:00,191.5838,191.6236,191.3945,191.4941,11822,2024-01-29 04:15:00
2024-01-29 04:30:00,191.5041,191.5539,191.2949,191.3048,3623,2024-01-29 04:30:00
2024-01-29 04:45:00,191.3347,191.4144,191.2849,191.3048,8482,2024-01-29 04:45:00
2024-01-29 05:00:00,191.3148,191.3546,191.1952,191.3546,5946,2024-01-29 05:00:00
2024-01-29 05:15:00,191.3347,191.5240,191.2251,191.5140,7923,2024-01-29 05:15:00
2024-01-29 05:30:00,191.5140,191.5539,191.4742,191.5240,2982,2024-01-29 05:30:00
2024-01-29 05:45:00,191.5041,191.5539,191.4244,191.4244,4282,2024-01-29 05:45:00
