,Open,High,Low,Close,Volume,Datetime
2024-08-22 07:37:00,227.3800,227.3800,227.2900,227.3100,2616,2024-08-22 07:37:00
2024-08-22 07:38:00,227.3700,227.3700,227.3500,227.3500,3,2024-08-22 07:38:00
2024-08-22 07:39:00,227.3500,227.3500,227.2800,227.3400,475,2024-08-22 07:39:00
2024-08-22 07:40:00,227.3200,227.3300,227.3000,227.3300,356,2024-08-22 07:40:00
2024-08-22 07:41:00,227.3000,227.3900,227.3000,227.3500,1242,2024-08-22 07:41:00
2024-08-22 07:42:00,227.3900,227.4400,227.3900,227.4300,299,2024-08-22 07:42:00
2024-08-22 07:43:00,227.4500,227.5100,227.4500,227.4900,1161,2024-08-22 07:43:00
2024-08-22 07:44:00,227.4900,227.5000,227.4200,227.4800,265,2024-08-22 07:44:00
2024-08-22 07:45:00,227.4400,227.5000,227.4400,227.5000,323,2024-08-22 07:45:00
2024-08-22 07:46:00,227.4600,227.4900,227.4600,227.4900,1016,2024-08-22 07:46:00
2024-08-22 07:47:00,227.5000,227.5700,227.5000,227.5500,1601,2024-08-22 07:47:00
2024-08-22 07:48:00,227.5200,227.5400,227.5000,227.5400,679,2024-08-22 07:48:00
2024-08-22 07:49:00,227.5300,227.5700,227.5300,227.5300,738,2024-08-22 07:49:00
2024-08-22 07:50:00,227.5400,227.5900,227.5300,227.5800,638,2024-08-22 07:50:00
2024-08-22 07:51:00,227.5900,227.6900,227.5800,227.6800,1966,2024-08-22 07:51:00
2024-08-22 07:52:00,227.6600,227.6900,227.6100,227.6800,1401,2024-08-22 07:52:00
2024-08-22 07:53:00,227.6700,227.6800,227.6200,227.6200,96,2024-08-22 07:53:00
2024-08-22 07:54:00,227.6500,227.6900,227.6500,227.6500,222,2024-08-22 07:54:00
2024-08-22 07:55:00,227.6100,227.6500,227.6100,227.6500,14,2024-08-22 07:55:00
2024-08-22 07:56:00,227.6100,227.6600,227.5900,227.5900,327,2024-08-22 07:56:00
2024-08-22 07:57:00,227.6500,227.6500,227.6000,227.6500,49,2024-08-22 07:57:00
2024-08-22 07:58:00,227.6500,227.7000,227.6200,227.6900,636,2024-08-22 07:58:00
2024-08-22 07:59:00,227.6900,227.8000,227.6900,227.7400,2019,2024-08-22 07:59:00
2024-08-22 08:00:00,226.4735,227.7892,225.6821,227.6950,38190,2024-08-22 08:00:00
2024-08-22 08:01:00,227.7000,227.8300,226.2000,227.7043,2207,2024-08-22 08:01:00
